;ordered;reodered;random;saw;sinusoidal;step;quasi ordered;;ordered;reodered;random;saw;sinusoidal;step;quasi ordered
;;;;;;;;;379,0379038;620,9620962;530,1686388;530,10001;206,1073739;3701,557805;3813,568051
;;;;;;;;;379,1379138;620,8620862;768,1836701;540,10001;232,0866025;3703,741383;3764,587176
;;;;;;;;;379,2379238;620,7620762;989,4987822;550,10001;259,1231629;3693,695997;3760,543093
;;;;;;;;;379,3379338;620,6620662;700,6277385;560,10001;287,1103542;3707,760566;3822,617619
;;;;;;;;;379,4379438;620,5620562;952,184063;570,10001;315,9377237;3693,919758;3803,339758
;;;;;;;;;379,5379538;620,4620462;768,1060512;580,10001;345,4915028;3692,118338;3807,06078
;;;;;;;;;379,6379638;620,3620362;724,8377444;590,10001;375,6550564;3707,78764;3793,242832
;;;;;;;;;379,7379738;620,2620262;829,9446095;600,10001;406,3093427;3703,632986;3833,323261
;;;;;;;;;379,8379838;620,1620162;341,6983523;610,10001;437,3333832;3702,345006;3759,454549
;;;;;;;;;379,9379938;620,0620062;700,1380236;620,10001;468,6047402;3701,986669;3839,303566
;;;;;;;;;380,0380038;619,9619962;237,4311677;630,10001;500;3707,860554;3824,981892
;;;;;;;;;380,1380138;619,8619862;566,9903188;640,10001;531,3952598;3695,5253;3824,011908
;;;;;;;;;380,2380238;619,7619762;241,4680341;650,10001;562,6666168;3700,086603;3757,515326
;;;;;;;;;380,3380338;619,6619662;638,4788128;660,10001;593,6906573;3700,725512;3833,220102
;;;;;;;;;380,4380438;619,5619562;705,8270548;670,10001;624,3449436;3702,174445;3766,613517
;;;;;;;;;380,5380538;619,4619462;38,00869466;680,10001;654,5084972;3705,082153;3830,486298
;;;;;;;;;380,6380638;619,3619362;689,3675342;690,10001;684,0622763;3696,38529;3758,831771
;;;;;;;;;380,7380738;619,2619262;341,8598465;700,10001;712,8896458;3691,343526;3841,262865
;;;;;;;;;380,8380838;619,1619162;141,7493354;710,10001;740,8768371;3690,294348;3843,187984
;;;;;;;;;380,9380938;619,0619062;680,6037886;720,10001;767,9133975;3704,300568;3838,951821
;;;;;;;;;381,0381038;618,9618962;598,4828469;730,10001;793,8926261;3702,854304;3784,596747
;;;;;;;;;381,1381138;618,8618862;220,8761649;740,10001;818,7119949;3700,410415;3822,590662
;;;;;;;;;381,2381238;618,7618762;23,82094192;750,10001;842,273553;3706,924757;3762,012109
;;;;;;;;;381,3381338;618,6618662;344,818697;760,10001;864,4843137;3700,907352;3808,008586
;;;;;;;;;381,4381438;618,5618562;970,94133;770,10001;885,2566214;3696,307174;3785,516913
;;;;;;;;;381,5381538;618,4618462;93,44777867;780,10001;904,5084972;3699,696257;3774,118675
;;;;;;;;;381,6381638;618,3618362;621,4629898;790,10001;922,1639628;3709,712988;3796,961918
;;;;;;;;;381,7381738;618,2618262;339,2052167;800,10001;938,15334;3696,705968;3776,510526
;;;;;;;;;381,8381838;618,1618162;586,0085773;810,10001;952,4135262;3707,307647;3795,81647
;;;;;;;;;381,9381938;618,0618062;21,00120331;820,10001;964,8882429;3707,714806;3777,208275
;;;;;;;;;382,0382038;617,9617962;921,1491571;830,10001;975,5282581;3696,223665;3823,939709
;;;;;;;;;382,1382138;617,8617862;204,3384844;840,10001;984,2915806;3709,274843;3803,506622
;;;;;;;;;382,2382238;617,7617762;533,9836932;850,10001;991,1436254;3699,988322;3826,460865
;;;;;;;;;382,3382338;617,6617662;880,3422053;860,10001;996,0573507;3695,503344;3794,448006
;;;;;;;;;382,4382438;617,5617562;355,2809746;870,10001;999,0133642;3693,87128;3808,646847
;;;;;;;;;382,5382538;617,4617462;97,33744714;880,10001;1000;3705,221508;3799,87497
;;;;;;;;;382,6382638;617,3617362;111,5163275;890,10001;999,0133642;3705,047825;3792,158856
;;;;;;;;;382,7382738;617,2617262;552,6848674;900,10001;996,0573507;3694,363762;3839,521028
;;;;;;;;;382,8382838;617,1617162;354,0672853;910,10001;991,1436254;3690,975127;3797,90129
;;;;;;;;;382,9382938;617,0617062;913,7173936;920,10001;984,2915806;3706,651655;3793,921191
;;;;;;;;;383,0383038;616,9616962;440,1962912;930,10001;975,5282581;3700,93958;3835,722821
;;;;;;;;;383,1383138;616,8616862;288,4856673;940,10001;964,8882429;3694,453633;3855,847897
;;;;;;;;;383,2383238;616,7616762;115,8268167;950,10001;952,4135262;3702,936834;3863,007034
;;;;;;;;;383,3383338;616,6616662;308,9071017;960,10001;938,15334;3706,482299;3818,390134
;;;;;;;;;383,4383438;616,5616562;234,3931148;970,10001;922,1639628;3696,596916;3879,541587
;;;;;;;;;383,5383538;616,4616462;367,364624;980,10001;904,5084972;3701,216423;3839,994604
;;;;;;;;;383,6383638;616,3616362;658,6633218;990,10001;885,2566214;3699,800147;3884,042898
;;;;;;;;;383,7383738;616,2616262;62,91586497;1000,10001;864,4843137;3692,659399;3814,12356
;;;;;;;;;383,8383838;616,1616162;503,6478667;0,100010001;842,273553;3794,278124;3876,576034
;;;;;;;;;383,9383938;616,0616062;877,6500785;10,10001;818,7119949;3797,625377;3797,511614
;;;;;;;;;384,0384038;615,9615962;912,5856037;20,10001;793,8926261;3794,564897;3888,971607
;;;;;;;;;384,1384138;615,8615862;202,0899474;30,10001;767,9133975;3790,221458;3827,140855
;;;;;;;;;384,2384238;615,7615762;418,7361757;40,10001;740,8768371;3808,464404;3877,126525
;;;;;;;;;384,3384338;615,6615662;354,7729841;50,10001;712,8896458;3791,924851;3818,862344
;;;;;;;;;384,4384438;615,5615562;215,7434109;60,10001;684,0622763;3793,909514;3817,048237
;;;;;;;;;384,5384538;615,4615462;242,0290079;70,10001;654,5084972;3809,686515;3797,84628
;;;;;;;;;384,6384638;615,3615362;195,8108224;80,10001;624,3449436;3809,799702;3887,156554
;;;;;;;;;384,7384738;615,2615262;388,7771971;90,10001;593,6906573;3795,310134;3808,018034
;;;;;;;;;384,8384838;615,1615162;714,0612922;100,10001;562,6666168;3799,873669;3815,112688
;;;;;;;;;384,9384938;615,0615062;461,3866911;110,10001;531,3952598;3797,044933;3799,538859
;;;;;;;;;385,0385039;614,9614961;479,9460705;120,10001;500;3798,444394;3831,978331
;;;;;;;;;385,1385139;614,8614861;177,4062656;130,10001;468,6047402;3790,595262;3888,415078
;;;;;;;;;385,2385239;614,7614761;774,2434707;140,10001;437,3333832;3808,954422;3870,041282
;;;;;;;;;385,3385339;614,6614661;956,0554046;150,10001;406,3093427;3800,904616;3811,171516
;;;;;;;;;385,4385439;614,5614561;36,46313663;160,10001;375,6550564;3809,126412;3846,038527
;;;;;;;;;385,5385539;614,4614461;736,1056518;170,10001;345,4915028;3799,558933;3841,326719
;;;;;;;;;385,6385639;614,3614361;914,8301806;180,10001;315,9377237;3796,117801;3899,878425
;;;;;;;;;385,7385739;614,2614261;948,3399742;190,10001;287,1103542;3791,790259;3846,96257
;;;;;;;;;385,8385839;614,1614161;223,831064;200,10001;259,1231629;3791,211743;3862,83381
;;;;;;;;;385,9385939;614,0614061;105,3819501;210,10001;232,0866025;3799,337203;3834,656637
;;;;;;;;;386,0386039;613,9613961;810,616709;220,10001;206,1073739;3796,009543;3812,776112
;;;;;;;;;386,1386139;613,8613861;391,7228227;230,10001;181,2880051;3792,279495;3909,239315
;;;;;;;;;386,2386239;613,7613761;721,8785725;240,10001;157,726447;3804,458557;3861,681017
;;;;;;;;;386,3386339;613,6613661;809,8980532;250,10001;135,5156863;3790,931196;3849,953687
;;;;;;;;;386,4386439;613,5613561;969,0210981;260,10001;114,7433786;3802,708046;3844,753545
;;;;;;;;;386,5386539;613,4613461;712,5266203;270,10001;95,49150281;3799,525874;3863,377264
;;;;;;;;;386,6386639;613,3613361;302,207391;280,10001;77,83603725;3790,95997;3862,760019
;;;;;;;;;386,7386739;613,2613261;892,132469;290,10001;61,84665998;3804,613661;3906,471972
;;;;;;;;;386,8386839;613,1613161;770,8828721;300,10001;47,58647377;3793,591955;3886,73212
;;;;;;;;;386,9386939;613,0613061;472,3330237;310,10001;35,11175706;3800,073903;3861,691031
;;;;;;;;;387,0387039;612,9612961;234,905846;320,10001;24,47174185;3791,453028;3848,516333
;;;;;;;;;387,1387139;612,8612861;16,55098792;330,10001;15,70841944;3792,060441;3878,310717
;;;;;;;;;387,2387239;612,7612761;819,6161049;340,10001;8,856374636;3809,855311;3839,79931
;;;;;;;;;387,3387339;612,6612661;897,9665948;350,10001;3,942649343;3801,175144;3842,206224
;;;;;;;;;387,4387439;612,5612561;774,2837509;360,10001;0,986635786;3799,680089;3847,762031
;;;;;;;;;387,5387539;612,4612461;878,0779335;370,10001;0;3807,709461;3907,608074
;;;;;;;;;387,6387639;612,3612361;923,7806013;380,10001;0,986635786;3792,848673;3853,447268
;;;;;;;;;387,7387739;612,2612261;490,709918;390,10001;3,942649343;3808,361104;3868,457263
;;;;;;;;;387,8387839;612,1612161;722,5437564;400,10001;8,856374636;3804,315048;3927,660772
;;;;;;;;;387,9387939;612,0612061;91,8902699;410,10001;15,70841944;3795,44983;3896,502363
;;;;;;;;;388,0388039;611,9611961;340,0441646;420,10001;24,47174185;3807,689781;3894,868693
;;;;;;;;;388,1388139;611,8611861;137,6867549;430,10001;35,11175706;3809,779605;3904,147007
;;;;;;;;;388,2388239;611,7611761;457,7742365;440,10001;47,58647377;3797,081225;3899,7149
;;;;;;;;;388,3388339;611,6611661;500,9940251;450,10001;61,84665998;3795,027458;3867,182336
;;;;;;;;;388,4388439;611,5611561;756,8917098;460,10001;77,83603725;3803,270627;3834,784404
;;;;;;;;;388,5388539;611,4611461;172,6497953;470,10001;95,49150281;3800,87303;3895,327168
;;;;;;;;;388,6388639;611,3611361;326,333606;480,10001;114,7433786;3801,141846;3844,214131
;;;;;;;;;388,7388739;611,2611261;923,9514105;490,10001;135,5156863;3804,825172;3840,18767
;;;;;;;;;388,8388839;611,1611161;111,4858432;500,10001;157,726447;3802,667396;3877,281296
;;;;;;;;;388,9388939;611,0611061;738,1858412;510,10001;181,2880051;3805,132923;3882,29093
;;;;;;;;;389,0389039;610,9610961;727,3934316;520,10001;206,1073739;3806,987853;3845,934109
;;;;;;;;;389,1389139;610,8610861;607,45763;530,10001;232,0866025;3798,164113;3851,624428
;;;;;;;;;389,2389239;610,7610761;947,834269;540,10001;259,1231629;3793,519841;3901,722204
;;;;;;;;;389,3389339;610,6610661;708,6324875;550,10001;287,1103542;3790,905386;3856,471122
;;;;;;;;;389,4389439;610,5610561;394,5433645;560,10001;315,9377237;3806,074924;3859,37025
;;;;;;;;;389,5389539;610,4610461;744,3599081;570,10001;345,4915028;3806,960015;3882,880176
;;;;;;;;;389,6389639;610,3610361;884,3015999;580,10001;375,6550564;3806,54096;3863,645944
;;;;;;;;;389,7389739;610,2610261;562,2336351;590,10001;406,3093427;3795,072698;3865,987332
;;;;;;;;;389,8389839;610,1610161;171,5369327;600,10001;437,3333832;3797,604109;3917,342072
;;;;;;;;;389,9389939;610,0610061;333,7783498;610,10001;468,6047402;3800,688887;3862,761072
;;;;;;;;;390,0390039;609,9609961;715,6181027;620,10001;500;3803,582997;3880,023779
;;;;;;;;;390,1390139;609,8609861;978,3476405;630,10001;531,3952598;3797,177484;3936,655702
;;;;;;;;;390,2390239;609,7609761;761,9284379;640,10001;562,6666168;3793,254508;3911,585644
;;;;;;;;;390,3390339;609,6609661;393,9490644;650,10001;593,6906573;3793,090564;3864,749888
;;;;;;;;;390,4390439;609,5609561;905,9218942;660,10001;624,3449436;3790,132759;3887,368845
;;;;;;;;;390,5390539;609,4609461;400,4129186;670,10001;654,5084972;3801,249035;3949,712983
;;;;;;;;;390,6390639;609,3609361;142,2113109;680,10001;684,0622763;3806,081829;3908,323164
;;;;;;;;;390,7390739;609,2609261;409,2210865;690,10001;712,8896458;3805,322161;3885,420043
;;;;;;;;;390,8390839;609,1609161;234,5719112;700,10001;740,8768371;3798,866973;3884,964072
;;;;;;;;;390,9390939;609,0609061;211,0320542;710,10001;767,9133975;3802,924622;3884,994632
;;;;;;;;;391,0391039;608,9608961;331,6279307;720,10001;793,8926261;3792,172321;3932,374409
;;;;;;;;;391,1391139;608,8608861;607,9710631;730,10001;818,7119949;3800,591483;3952,057616
;;;;;;;;;391,2391239;608,7608761;725,738022;740,10001;842,273553;3796,374059;3943,154178
;;;;;;;;;391,3391339;608,6608661;207,0708608;750,10001;864,4843137;3798,777544;3895,084754
;;;;;;;;;391,4391439;608,5608561;365,9175409;760,10001;885,2566214;3793,624474;3933,35145
;;;;;;;;;391,5391539;608,4608461;77,19466286;770,10001;904,5084972;3805,550644;3911,225885
;;;;;;;;;391,6391639;608,3608361;234,2426661;780,10001;922,1639628;3793,914403;3871,724132
;;;;;;;;;391,7391739;608,2608261;311,2968317;790,10001;938,15334;3793,417674;3904,70881
;;;;;;;;;391,8391839;608,1608161;113,2425335;800,10001;952,4135262;3804,181113;3943,011335
;;;;;;;;;391,9391939;608,0608061;420,5614233;810,10001;964,8882429;3804,329209;3948,063553
;;;;;;;;;392,0392039;607,9607961;945,0603751;820,10001;975,5282581;3807,891617;3908,386721
;;;;;;;;;392,1392139;607,8607861;185,3104046;830,10001;984,2915806;3803,855433;3878,586592
;;;;;;;;;392,2392239;607,7607761;282,6824294;840,10001;991,1436254;3790,079687;3936,230805
;;;;;;;;;392,3392339;607,6607661;331,8533681;850,10001;996,0573507;3800,943171;3877,042698
;;;;;;;;;392,4392439;607,5607561;984,7563383;860,10001;999,0133642;3805,408618;3922,212016
;;;;;;;;;392,5392539;607,4607461;163,7108893;870,10001;1000;3806,650348;3908,684765
;;;;;;;;;392,6392639;607,3607361;395,023632;880,10001;999,0133642;3799,64225;3908,774162
;;;;;;;;;392,7392739;607,2607261;247,8609842;890,10001;996,0573507;3799,803816;3939,621067
;;;;;;;;;392,8392839;607,1607161;142,8386953;900,10001;991,1436254;3799,058736;3932,914607
;;;;;;;;;392,9392939;607,0607061;972,6298189;910,10001;984,2915806;3790,036583;3905,356092
;;;;;;;;;393,0393039;606,9606961;845,7971545;920,10001;975,5282581;3791,060072;3882,552953
;;;;;;;;;393,1393139;606,8606861;311,6922292;930,10001;964,8882429;3795,298057;3895,83146
;;;;;;;;;393,2393239;606,7606761;517,2170109;940,10001;952,4135262;3800,91224;3914,797751
;;;;;;;;;393,3393339;606,6606661;477,0323648;950,10001;938,15334;3802,982073;3974,908653
;;;;;;;;;393,4393439;606,5606561;167,2424575;960,10001;922,1639628;3795,214691;3929,562781
;;;;;;;;;393,5393539;606,4606461;956,3602563;970,10001;904,5084972;3806,79146;3887,312595
;;;;;;;;;393,6393639;606,3606361;266,8738571;980,10001;885,2566214;3797,098871;3896,816933
;;;;;;;;;393,7393739;606,2606261;606,5562125;990,10001;864,4843137;3797,8135;3893,752181
;;;;;;;;;393,8393839;606,1606161;288,9564123;1000,10001;842,273553;3806,616711;3936,42145
;;;;;;;;;393,9393939;606,0606061;160,7511566;0,100010001;818,7119949;3909,257259;3984,59548
;;;;;;;;;394,0394039;605,9605961;54,60922583;10,10001;793,8926261;3894,229629;3933,389021
;;;;;;;;;394,1394139;605,8605861;886,5603527;20,10001;767,9133975;3902,680434;3947,647844
;;;;;;;;;394,2394239;605,7605761;854,2225888;30,10001;740,8768371;3902,31061;3897,601742
;;;;;;;;;394,3394339;605,6605661;60,81155381;40,10001;712,8896458;3904,815346;3957,290066
;;;;;;;;;394,4394439;605,5605561;266,7877605;50,10001;684,0622763;3905,743597;3915,015776
;;;;;;;;;394,5394539;605,4605461;597,9933246;60,10001;654,5084972;3903,144942;3989,07292
;;;;;;;;;394,6394639;605,3605361;987,6002365;70,10001;624,3449436;3905,668217;3992,836444
;;;;;;;;;394,7394739;605,2605261;759,4024961;80,10001;593,6906573;3909,80008;3970,442458
;;;;;;;;;394,8394839;605,1605161;737,6586303;90,10001;562,6666168;3895,851201;3987,421753
;;;;;;;;;394,9394939;605,0605061;987,1824782;100,10001;531,3952598;3896,290169;3958,879699
;;;;;;;;;395,039504;604,960496;506,8225752;110,10001;500;3902,146869;3925,362952
;;;;;;;;;395,139514;604,860486;377,0363335;120,10001;468,6047402;3907,000693;3967,865069
;;;;;;;;;395,239524;604,760476;455,0935554;130,10001;437,3333832;3893,862552;3988,770724
;;;;;;;;;395,339534;604,660466;183,1238204;140,10001;406,3093427;3894,891929;3944,496714
;;;;;;;;;395,439544;604,560456;406,3143666;150,10001;375,6550564;3905,135704;3908,519052
;;;;;;;;;395,539554;604,460446;675,2252898;160,10001;345,4915028;3895,503567;3960,056309
;;;;;;;;;395,639564;604,360436;39,12386567;170,10001;315,9377237;3899,279648;3998,506364
;;;;;;;;;395,739574;604,260426;884,2109683;180,10001;287,1103542;3896,679612;3968,744322
;;;;;;;;;395,839584;604,160416;234,6885663;190,10001;259,1231629;3892,143591;3953,936903
;;;;;;;;;395,939594;604,060406;871,104161;200,10001;232,0866025;3900,05065;3988,242777
;;;;;;;;;396,039604;603,960396;786,1453464;210,10001;206,1073739;3892,045837;3925,01905
;;;;;;;;;396,139614;603,860386;409,0690554;220,10001;181,2880051;3893,648591;3988,845778
;;;;;;;;;396,239624;603,760376;402,9342201;230,10001;157,726447;3909,892489;3997,789183
;;;;;;;;;396,339634;603,660366;130,7292502;240,10001;135,5156863;3903,997422;3932,45338
;;;;;;;;;396,439644;603,560356;256,3131511;250,10001;114,7433786;3900,75894;3992,932262
;;;;;;;;;396,539654;603,460346;298,370256;260,10001;95,49150281;3897,463103;3930,99884
;;;;;;;;;396,639664;603,360336;142,5859393;270,10001;77,83603725;3903,825;3984,606992
;;;;;;;;;396,739674;603,260326;792,4739164;280,10001;61,84665998;3906,258214;3997,217016
;;;;;;;;;396,839684;603,160316;877,0984414;290,10001;47,58647377;3906,789783;3969,818026
;;;;;;;;;396,939694;603,060306;966,7596313;300,10001;35,11175706;3900,940659;3927,108735
;;;;;;;;;397,039704;602,960296;203,6315235;310,10001;24,47174185;3902,408467;3925,204006
;;;;;;;;;397,139714;602,860286;228,8957562;320,10001;15,70841944;3902,295917;3921,19484
;;;;;;;;;397,239724;602,760276;924,8083255;330,10001;8,856374636;3906,512747;3955,997969
;;;;;;;;;397,339734;602,660266;805,8081529;340,10001;3,942649343;3891,830209;4016,583539
;;;;;;;;;397,439744;602,560256;944,9345956;350,10001;0,986635786;3905,015001;3999,042584
;;;;;;;;;397,539754;602,460246;505,9782739;360,10001;0;3900,683142;3967,356526
;;;;;;;;;397,639764;602,360236;135,9071879;370,10001;0,986635786;3897,373983;3977,714086
;;;;;;;;;397,739774;602,260226;106,6676541;380,10001;3,942649343;3903,721555;3999,910726
;;;;;;;;;397,839784;602,160216;382,143175;390,10001;8,856374636;3900,980117;4006,861356
;;;;;;;;;397,939794;602,060206;279,302358;400,10001;15,70841944;3895,217916;3996,312364
;;;;;;;;;398,039804;601,960196;754,2321728;410,10001;24,47174185;3899,317186;4025,122999
;;;;;;;;;398,139814;601,860186;32,56620145;420,10001;35,11175706;3894,513424;3997,802421
;;;;;;;;;398,239824;601,760176;765,1121708;430,10001;47,58647377;3901,978614;3965,345469
;;;;;;;;;398,339834;601,660166;820,6027014;440,10001;61,84665998;3909,402551;3985,273839
;;;;;;;;;398,439844;601,560156;568,2294088;450,10001;77,83603725;3908,876755;3939,659967
;;;;;;;;;398,539854;601,460146;863,4420325;460,10001;95,49150281;3909,004561;3968,49724
;;;;;;;;;398,639864;601,360136;455,6017159;470,10001;114,7433786;3891,838469;3949,457532
;;;;;;;;;398,739874;601,260126;682,0731454;480,10001;135,5156863;3907,458492;3944,727659
;;;;;;;;;398,839884;601,160116;501,6527256;490,10001;157,726447;3895,588523;4033,022275
;;;;;;;;;398,939894;601,060106;153,1630734;500,10001;181,2880051;3899,203291;4028,250529
;;;;;;;;;399,039904;600,960096;709,6147236;510,10001;206,1073739;3894,978334;3964,93475
;;;;;;;;;399,139914;600,860086;340,39057;520,10001;232,0866025;3897,744608;4007,218925
;;;;;;;;;399,239924;600,760076;1,316066671;530,10001;259,1231629;3903,584708;4001,063318
;;;;;;;;;399,339934;600,660066;648,9667618;540,10001;287,1103542;3909,263282;4032,523706
;;;;;;;;;399,439944;600,560056;558,6663206;550,10001;315,9377237;3890,753597;3947,23739
;;;;;;;;;399,539954;600,460046;659,3418168;560,10001;345,4915028;3899,092738;3976,960221
;;;;;;;;;399,639964;600,360036;166,4671345;570,10001;375,6550564;3893,717686;3989,221223
;;;;;;;;;399,739974;600,260026;727,4305835;580,10001;406,3093427;3902,271802;3950,890757
;;;;;;;;;399,839984;600,160016;849,7887753;590,10001;437,3333832;3892,933628;3999,234384
;;;;;;;;;399,939994;600,060006;410,4721969;600,10001;468,6047402;3898,702709;3957,072952
;;;;;;;;;400,040004;599,959996;474,6911204;610,10001;500;3906,5623;4005,680485
;;;;;;;;;400,140014;599,859986;986,1919167;620,10001;531,3952598;3909,809987;4000,469071
;;;;;;;;;400,240024;599,759976;868,9935284;630,10001;562,6666168;3893,315836;4036,053761
;;;;;;;;;400,340034;599,659966;570,8989891;640,10001;593,6906573;3904,101314;3953,639541
;;;;;;;;;400,440044;599,559956;499,4085285;650,10001;624,3449436;3909,926956;4039,659072
;;;;;;;;;400,540054;599,459946;842,4777944;660,10001;654,5084972;3893,878252;3979,066807
;;;;;;;;;400,640064;599,359936;663,6660083;670,10001;684,0622763;3903,278016;4013,43462
;;;;;;;;;400,740074;599,259926;476,9202285;680,10001;712,8896458;3905,292925;3990,19711
;;;;;;;;;400,840084;599,159916;267,9068961;690,10001;740,8768371;3906,608971;4030,103517
;;;;;;;;;400,940094;599,059906;971,7729336;700,10001;767,9133975;3904,380667;4057,650894
;;;;;;;;;401,040104;598,959896;399,068807;710,10001;793,8926261;3899,385077;4008,504642
